original_file,segment_file,Start_time (s),End_time (s),Clements2024_Scientific_Name,Confidence,latitude,longitude,project,locality,punto,municipality,timestamp,aru_type,recorder,habitat
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250615_164000.WAV,./Calima/Validation_1to5/random100_perch/Ixothraupis_rufigula/2404890_85926BE7_20250615_164000.flac,40,45,Ixothraupis rufigula,0.02779772,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250615_164000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_16_202502_CA25/019308C2_20250201_091500.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/361142_019308C2_20250201_091500.flac,30,35,Cardellina canadensis,0.079179436,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250201_091500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_26_202504_CA32/A6FA48B1_20250403_113500.WAV,./Calima/Validation_1to5/random100_perch/Tyrannus_tyrannus/1392212_A6FA48B1_20250403_113500.flac,35,40,Tyrannus tyrannus,0.11030924,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250403_113500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_21_202504_CA8/85926BE7_20250405_092000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/1232815_85926BE7_20250405_092000.flac,45,50,Cardellina canadensis,0.47723636,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250405_092000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250219_144500.WAV,./Calima/Validation_1to5/random100_perch/Piranga_rubra/468920_B45B64F7_20250219_144500.flac,35,40,Piranga rubra,0.029709533,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250219_144500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250516_101500.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_petechia/2077619_A6FA48B1_20250516_101500.flac,30,35,Setophaga petechia,0.07399295,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250516_101500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250531_113500.WAV,./Calima/Validation_1to5/random100_perch/Ictinia_mississippiensis/2112365_A6FA48B1_20250531_113500.flac,15,20,Ictinia mississippiensis,0.039649997,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250531_113500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241230_234500.WAV,./Calima/Validation_1to5/random100_perch/Coccyzus_erythropthalmus/74264_660E9F11_20241230_234500.flac,25,30,Coccyzus erythropthalmus,0.51044536,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241230_184500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250205_065000.WAV,./Calima/Validation_1to5/random100_perch/Icterus_galbula/234784_1E57904A_20250205_065000.flac,45,50,Icterus galbula,0.04927306,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250205_065000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202506_CA5/445B1132_20250609_100500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_flavotincta/2451159_445B1132_20250609_100500.flac,30,35,Grallaria flavotincta,0.008230865,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250609_100500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_22_202505_CA5/445B1132_20250526_171500.WAV,./Calima/Validation_1to5/random100_perch/Ictinia_mississippiensis/1982565_445B1132_20250526_171500.flac,40,45,Ictinia mississippiensis,0.050344225,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250526_171500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_22_202504_CA5/445B1132_20250404_163500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_haplonota/1269833_445B1132_20250404_163500.flac,35,40,Grallaria haplonota,0.027956218,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250404_163500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241125_163000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_ruticilla/124961_9BB2C176_20241125_163000.flac,35,40,Setophaga ruticilla,0.17186107,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241125_113000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250203_161000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_castanea/875909_A6B8FF18_20250203_161000.flac,10,15,Setophaga castanea,0.06775072,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250203_161000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250207_090000.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_guatimalensis/698579_85926BE7_20250207_090000.flac,10,15,Grallaria guatimalensis,0.051100023,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250207_090000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_25_202504_CA33/CB647E8D_20250405_061500.WAV,./Calima/Validation_1to5/random100_perch/Cercomacroides_parkeri/1355309_CB647E8D_20250405_061500.flac,5,10,Cercomacroides parkeri,0.24213155,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250405_061500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250214_112000.WAV,./Calima/Validation_1to5/random100_perch/Machaeropterus_deliciosus/900546_A6B8FF18_20250214_112000.flac,5,10,Machaeropterus deliciosus,0.10276518,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250214_112000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250219_070500.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_alnorum/467817_B45B64F7_20250219_070500.flac,40,45,Empidonax alnorum,0.086754225,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250219_070500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_16_202502_CA25/019308C2_20250221_164500.WAV,./Calima/Validation_1to5/random100_perch/Piranga_olivacea/408289_019308C2_20250221_164500.flac,5,10,Piranga olivacea,0.055875912,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250221_164500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_1_202411_CA3/660E9F11_20241120_173000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_pensylvanica/11074_660E9F11_20241120_173000.flac,15,20,Setophaga pensylvanica,0.075691484,3.965702,-76.502422,Calima,Ensueno,1,Darien,20241120_123000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_21_202504_CA8/85926BE7_20250416_165500.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_semitorquatus/1259246_85926BE7_20250416_165500.flac,30,35,Micrastur semitorquatus,0.06039817,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250416_165500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241211_192000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/29848_660E9F11_20241211_192000.flac,5,10,Cardellina canadensis,0.06276802,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241211_142000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_19_202502_CA1/0DCAD56D_20250207_120000.WAV,./Calima/Validation_1to5/random100_perch/Catharus_minimus/570393_0DCAD56D_20250207_120000.flac,30,35,Catharus minimus,0.13766444,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250207_120000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250412_170500.WAV,./Calima/Validation_1to5/random100_perch/Dromococcyx_phasianellus/1485878_352F4986_20250412_170500.flac,30,35,Dromococcyx phasianellus,0.20574228,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250412_170500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202505_CA33/CB647E8D_20250514_074500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_guatimalensis/2009543_CB647E8D_20250514_074500.flac,5,10,Grallaria guatimalensis,0.027034085,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250514_074500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250214_130000.WAV,./Calima/Validation_1to5/random100_perch/Cyphorhinus_dichrous/715281_85926BE7_20250214_130000.flac,10,15,Cyphorhinus dichrous,0.14103477,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250214_130000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_23_202506_CA29/E0E5570B_20250630_061500.WAV,./Calima/Validation_1to5/random100_perch/Trogon_cupreicauda/2566980_E0E5570B_20250630_061500.flac,30,35,Trogon cupreicauda,0.214272,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250630_061500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_19_202506_CA1/0DCAD56D_20250622_130500.WAV,./Calima/Validation_1to5/random100_perch/Falco_columbarius/2295912_0DCAD56D_20250622_130500.flac,5,10,Falco columbarius,0.04332143,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250622_130500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_21_202504_CA8/85926BE7_20250418_133000.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_semitorquatus/1263363_85926BE7_20250418_133000.flac,35,40,Micrastur semitorquatus,0.027230356,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250418_133000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_17_202507_CA26/B45B64F7_20250702_075500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_virens/2246337_B45B64F7_20250702_075500.flac,40,45,Contopus virens,0.19528939,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250702_075500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250216_075000.WAV,./Calima/Validation_1to5/random100_perch/Piranga_rubra/461010_B45B64F7_20250216_075000.flac,10,15,Piranga rubra,0.51857704,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250216_075000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202505_CA30/40A35F8D_20250501_113500.WAV,./Calima/Validation_1to5/random100_perch/Hylopezus_perspicillatus/1585396_40A35F8D_20250501_113500.flac,10,15,Hylopezus perspicillatus,0.026240138,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250501_113500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250219_141000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/268088_1E57904A_20250219_141000.flac,55,60,Cardellina canadensis,0.05449861,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250219_141000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241209_230500.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_vicinior/155836_9BB2C176_20241209_230500.flac,35,40,Scytalopus vicinior,0.031809427,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241209_180500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241228_114500.WAV,./Calima/Validation_1to5/random100_perch/Geothlypis_philadelphia/197977_9BB2C176_20241228_114500.flac,20,25,Geothlypis philadelphia,0.05076386,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241228_064500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241228_164500.WAV,./Calima/Validation_1to5/random100_perch/Progne_subis/198704_9BB2C176_20241228_164500.flac,55,60,Progne subis,0.03832756,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241228_114500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_25_202506_CA33/CB647E8D_20250626_060000.WAV,./Calima/Validation_1to5/random100_perch/Diglossa_indigotica/2614778_CB647E8D_20250626_060000.flac,30,35,Diglossa indigotica,0.040178683,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250626_060000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250205_110000.WAV,./Calima/Validation_1to5/random100_perch/Leiothlypis_peregrina/235384_1E57904A_20250205_110000.flac,50,55,Leiothlypis peregrina,0.040063333,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250205_110000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241128_201000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_petechia/132402_9BB2C176_20241128_201000.flac,40,45,Setophaga petechia,0.024148982,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241128_151000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_23_202502_CA29/E0E5570B_20250205_160500.WAV,./Calima/Validation_1to5/random100_perch/Pandion_haliaetus/824228_E0E5570B_20250205_160500.flac,40,45,Pandion haliaetus,0.061573632,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250205_160500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250530_140000.WAV,./Calima/Validation_1to5/random100_perch/Coccyzus_americanus/2110410_A6FA48B1_20250530_140000.flac,15,20,Coccyzus americanus,0.054806206,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250530_140000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_15_202505_01N/4A238C69_20250519_130500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_virens/1676260_4A238C69_20250519_130500.flac,45,50,Contopus virens,0.100956075,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250519_130500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202505_CA33/CB647E8D_20250516_190500.WAV,./Calima/Validation_1to5/random100_perch/Falco_peregrinus/2015782_CB647E8D_20250516_190500.flac,5,10,Falco peregrinus,0.023729907,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250516_190500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241214_090000.WAV,./Calima/Validation_1to5/random100_perch/Nyctibius_griseus/35280_660E9F11_20241214_090000.flac,45,50,Nyctibius griseus,0.077774696,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241214_040000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_18_202502_CA28/3B983DB7_20250221_042000.WAV,./Calima/Validation_1to5/random100_perch/Grallaricula_nana/542353_3B983DB7_20250221_042000.flac,30,35,Grallaricula nana,0.048402186,4.04101,-76.41603,Calima,Natilla,18,Darien,20250221_042000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_17_202505_CA26/B45B64F7_20250508_082500.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_petechia/1767273_B45B64F7_20250508_082500.flac,0,5,Setophaga petechia,0.03562463,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250508_082500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_19_202505_CA1/0DCAD56D_20250513_102500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_sordidulus/1845850_0DCAD56D_20250513_102500.flac,55,60,Contopus sordidulus,0.11700001,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250513_102500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250405_190000.WAV,./Calima/Validation_1to5/random100_perch/Lurocalis_semitorquatus/1470029_352F4986_20250405_190000.flac,35,40,Lurocalis semitorquatus,0.03540026,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250405_190000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241215_205000.WAV,./Calima/Validation_1to5/random100_perch/Tyrannus_tyrannus/39287_660E9F11_20241215_205000.flac,40,45,Tyrannus tyrannus,0.14402871,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241215_155000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_16_202504_CA25/019308C2_20250426_083000.WAV,./Calima/Validation_1to5/random100_perch/Cyanoloxia_cyanoides/1106996_019308C2_20250426_083000.flac,20,25,Cyanoloxia cyanoides,0.032046944,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250426_083000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_23_202502_CA29/E0E5570B_20250216_111500.WAV,./Calima/Validation_1to5/random100_perch/Pheucticus_ludovicianus/848865_E0E5570B_20250216_111500.flac,0,5,Pheucticus ludovicianus,0.079718396,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250216_111500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_19_202506_CA1/0DCAD56D_20250612_085500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_flavotincta/2272276_0DCAD56D_20250612_085500.flac,20,25,Grallaria flavotincta,0.056294676,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250612_085500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202505_CA33/CB647E8D_20250512_110000.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_alnorum/2005404_CB647E8D_20250512_110000.flac,10,15,Empidonax alnorum,0.074760236,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250512_110000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_14_202504_M2/1E57904A_20250423_081000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_pensylvanica/977028_1E57904A_20250423_081000.flac,50,55,Setophaga pensylvanica,0.070596665,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250423_081000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_25_202506_CA33/CB647E8D_20250701_065000.WAV,./Calima/Validation_1to5/random100_perch/Parkesia_motacilla/2626414_CB647E8D_20250701_065000.flac,30,35,Parkesia motacilla,0.032746904,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250701_065000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250414_131000.WAV,./Calima/Validation_1to5/random100_perch/Pandion_haliaetus/1546477_40A35F8D_20250414_131000.flac,30,35,Pandion haliaetus,0.044122957,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250414_131000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_4_202501_CA3/660E9F11_20250126_105000.WAV,./Calima/Validation_1to5/random100_perch/Bartramia_longicauda/105822_660E9F11_20250126_105000.flac,25,30,Bartramia longicauda,0.035017904,3.965604,-76.502466,Calima,Ensueno,4,Darien,20250126_055000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_20_202504_CA3/660E9F11_20250421_064500.WAV,./Calima/Validation_1to5/random100_perch/Odontophorus_hyperythrus/1207413_660E9F11_20250421_064500.flac,50,55,Odontophorus hyperythrus,0.32592592,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250421_064500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250210_095500.WAV,./Calima/Validation_1to5/random100_perch/Catharus_ustulatus/891137_A6B8FF18_20250210_095500.flac,45,50,Catharus ustulatus,0.026602352,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250210_095500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_17_202504_CA26/B45B64F7_20250415_052000.WAV,./Calima/Validation_1to5/random100_perch/Pheucticus_ludovicianus/1139073_B45B64F7_20250415_052000.flac,30,35,Pheucticus ludovicianus,0.06013384,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250415_052000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250217_102500.WAV,./Calima/Validation_1to5/random100_perch/Chaetura_pelagica/721828_85926BE7_20250217_102500.flac,55,60,Chaetura pelagica,0.053567264,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250217_102500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_22_202504_CA5/445B1132_20250428_133000.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_alleni/1324684_445B1132_20250428_133000.flac,50,55,Grallaria alleni,0.020378701,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250428_133000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250410_101000.WAV,./Calima/Validation_1to5/random100_perch/Parkesia_noveboracensis/1536839_40A35F8D_20250410_101000.flac,0,5,Parkesia noveboracensis,0.019905696,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250410_101000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_15_202502_01N/4A238C69_20250220_155500.WAV,./Calima/Validation_1to5/random100_perch/Hirundo_rustica/332381_4A238C69_20250220_155500.flac,15,20,Hirundo rustica,0.03580291,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250220_155500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_15_202505_01N/4A238C69_20250514_151000.WAV,./Calima/Validation_1to5/random100_perch/Falco_columbarius/1665044_4A238C69_20250514_151000.flac,55,60,Falco columbarius,0.06270444,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250514_151000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250206_171500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_sordidulus/439344_B45B64F7_20250206_171500.flac,50,55,Contopus sordidulus,0.22333246,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250206_171500,audiomoth,Jimena Benavides,unknown
