startTime,endTime,speciesName,confidence,mediaID,recorderID,deploymentGroups,projectName,latitude,longitude,deploymentStart,deploymentEnd
57.0,60.0,Herpetotheres cachinnans,0.9027,G6384_20240229_070000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
18.0,21.0,Zebrilus undulatus,0.1119,G6437_20240222_210000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
30.0,33.0,Ciccaba virgata,0.1216,G6418_20240228_023000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
21.0,24.0,Lophostrix cristata,0.1584,G6414_20240229_230000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
57.0,60.0,Zebrilus undulatus,0.1894,G6421_20240208_183000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
18.0,21.0,Zebrilus undulatus,0.3933,G6395_20240220_183000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
42.0,45.0,Cyanocorax violaceus,0.9662,G6406_20240224_083000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
45.0,48.0,Nothocrax urumutum,0.138,G6465_20240220_203000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
57.0,60.0,Thamnophilus praecox,0.1053,G6413_20240226_133000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
0.0,3.0,Heliomaster longirostris,0.1524,G6394_20240228_193000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
30.0,33.0,Nyctibius griseus,0.1111,G7276_20240221_033000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
6.0,9.0,Myrmothera campanisona,0.1231,G6383_20240229_143000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
42.0,45.0,Zebrilus undulatus,0.3591,G6403_20240216_193000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
24.0,27.0,Lophostrix cristata,0.1574,G6398_20240213_200000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
54.0,57.0,Zebrilus undulatus,0.3074,G6437_20240228_000000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
51.0,54.0,Lophostrix cristata,0.1006,G6418_20240228_013000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
24.0,27.0,Pulsatrix perspicillata,0.1175,G6403_20240211_213000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
6.0,9.0,Ciccaba huhula,0.1926,G6414_20240214_203000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
45.0,48.0,Ciccaba virgata,0.1552,G6370_20240214_033000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
51.0,54.0,Nyctibius aethereus,0.1684,G6460_20240222_020000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
57.0,60.0,Megascops choliba,0.152,G6428_20240225_040000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
42.0,45.0,Nyctibius griseus,0.1336,G6383_20240213_030000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
21.0,24.0,Nyctibius griseus,0.1691,G6398_20240209_030000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
9.0,12.0,Zebrilus undulatus,0.2771,G6455_20240229_190000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.1805,G6442_20240214_003000.WAV,G6442,season t1,GEOPARK_PUTUMAYO_2024,0.481959,-76.319523,2024-02-08,2024-03-02
39.0,42.0,Cyanocorax violaceus,0.589,G6469_20240222_073000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
39.0,42.0,Pulsatrix perspicillata,0.1458,G6404_20240216_000000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
6.0,9.0,Liosceles thoracicus,0.2368,G6394_20240209_133000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
57.0,60.0,Megascops watsonii,0.1346,G6460_20240229_183000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
18.0,21.0,Nothocrax urumutum,0.1811,G6460_20240224_210000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
9.0,12.0,Spinus psaltria,0.117,G6384_20240301_153000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
39.0,42.0,Ciccaba virgata,0.1101,G6371_20240212_230000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
12.0,15.0,Megascops choliba,0.1886,G6381_20240225_020000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
12.0,15.0,Pulsatrix perspicillata,0.1244,G6394_20240224_020000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
6.0,9.0,Momotus momota,0.1657,G6414_20240215_140000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
45.0,48.0,Ciccaba virgata,0.2538,G6383_20240224_223000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
6.0,9.0,Rupornis magnirostris,0.8859,G6462_20240301_093000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
30.0,33.0,Ciccaba virgata,0.3199,G6418_20240214_200000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
45.0,48.0,Asio clamator,0.1279,G7276_20240212_030000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
21.0,24.0,Nyctibius grandis,0.1902,G6414_20240217_230000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
6.0,9.0,Ammodramus aurifrons,0.3145,G6462_20240228_093000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
9.0,12.0,Psarocolius decumanus,0.1174,G6467_20240221_073000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
27.0,30.0,Heliomaster longirostris,0.3958,G6403_20240213_200000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
24.0,27.0,Pulsatrix perspicillata,0.179,G6408_20240210_210000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
0.0,3.0,Zebrilus undulatus,0.3094,G6455_20240222_193000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
30.0,33.0,Pulsatrix perspicillata,0.2032,G6421_20240212_010000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
36.0,39.0,Pulsatrix perspicillata,0.1252,G6414_20240214_033000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
45.0,48.0,Lophostrix cristata,0.3212,G6395_20240218_050000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
39.0,42.0,Pulsatrix perspicillata,0.1419,G6395_20240218_023000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
48.0,51.0,Nyctibius griseus,0.1114,G6469_20240219_230000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
6.0,9.0,Pulsatrix perspicillata,0.3002,G6464_20240213_223000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
9.0,12.0,Pulsatrix perspicillata,0.133,G6406_20240229_013000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
15.0,18.0,Lurocalis semitorquatus,0.1277,G6421_20240217_203000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
18.0,21.0,Platyrinchus coronatus,0.2592,G6460_20240301_110000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
48.0,51.0,Ciccaba huhula,0.237,G6394_20240209_020000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
36.0,39.0,Lophostrix cristata,0.1224,G6370_20240222_033000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
15.0,18.0,Ciccaba virgata,0.129,G6464_20240216_050000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
54.0,57.0,Patagioenas plumbea,0.1365,G6384_20240224_160000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
15.0,18.0,Penelope jacquacu,0.5295,G6395_20240218_060000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
45.0,48.0,Ceratopipra erythrocephala,0.1824,G6371_20240215_160000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
48.0,51.0,Megascops watsonii,0.1821,G6413_20240223_223000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1237,G6418_20240217_220000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
48.0,51.0,Zebrilus undulatus,0.6773,G6421_20240208_200000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
57.0,60.0,Pulsatrix perspicillata,0.307,G6395_20240228_050000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
6.0,9.0,Tinamus major,0.1743,G6419_20240212_190000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
6.0,9.0,Zebrilus undulatus,0.2289,G6467_20240220_190000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
0.0,3.0,Pulsatrix perspicillata,0.109,G6421_20240226_183000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
39.0,42.0,Megascops watsonii,0.7678,G6421_20240224_023000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
9.0,12.0,Nyctibius aethereus,0.1707,G6460_20240218_033000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
12.0,15.0,Psarocolius angustifrons,0.1727,G6370_20240227_140000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
39.0,42.0,Orthopsittaca manilatus,0.3242,G6413_20240227_170000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
33.0,36.0,Nyctibius griseus,0.1132,G6406_20240221_053000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
48.0,51.0,Lophostrix cristata,0.2289,G6414_20240214_010000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
42.0,45.0,Nyctibius grandis,0.1019,G6370_20240228_220000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
36.0,39.0,Cacicus haemorrhous,0.119,G6419_20240219_133000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
57.0,60.0,Ramphastos tucanus,0.1414,G6437_20240214_100000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.3844,G6394_20240229_000000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
6.0,9.0,Zebrilus undulatus,0.1613,G6403_20240218_213000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
54.0,57.0,Polioptila plumbea,0.1373,G7276_20240301_163000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
30.0,33.0,Pulsatrix perspicillata,0.1593,G6469_20240219_000000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
54.0,57.0,Zebrilus undulatus,0.3043,G6429_20240221_203000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
6.0,9.0,Pulsatrix perspicillata,0.1583,G6383_20240226_030000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
24.0,27.0,Zebrilus undulatus,0.4988,G6370_20240220_183000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
0.0,3.0,Ceratopipra erythrocephala,0.1531,G6394_20240226_160000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
45.0,48.0,Zebrilus undulatus,0.1429,G6464_20240223_200000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
6.0,9.0,Amazona amazonica,0.1268,G6371_20240225_083000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
0.0,3.0,Lophostrix cristata,0.6095,G7276_20240220_030000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
27.0,30.0,Ceratopipra erythrocephala,0.1036,G6429_20240226_183000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
33.0,36.0,Heliomaster longirostris,0.6447,G6403_20240222_213000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
0.0,3.0,Ciccaba huhula,0.1432,G6383_20240225_220000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
48.0,51.0,Zebrilus undulatus,0.1816,G6406_20240210_190000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
42.0,45.0,Myrmothera campanisona,0.1072,G6464_20240218_133000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
48.0,51.0,Ciccaba virgata,0.1466,G6419_20240301_040000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
15.0,18.0,Pulsatrix perspicillata,0.1916,G6406_20240214_200000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
33.0,36.0,Tinamus major,0.1466,G6429_20240212_203000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
48.0,51.0,Ramphastos tucanus,0.4782,G6442_20240213_083000.WAV,G6442,season t1,GEOPARK_PUTUMAYO_2024,0.481959,-76.319523,2024-02-08,2024-03-02
51.0,54.0,Nyctibius aethereus,0.1006,G6418_20240223_003000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
33.0,36.0,Ciccaba huhula,0.1009,G6469_20240215_200000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
39.0,42.0,Ceratopipra erythrocephala,0.1678,G6406_20240229_163000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
0.0,3.0,Ceratopipra erythrocephala,0.1553,G6406_20240217_143000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
54.0,57.0,Nothocrax urumutum,0.1882,G6418_20240229_013000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
48.0,51.0,Zebrilus undulatus,0.5035,G6383_20240215_193000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
18.0,21.0,Tinamus major,0.1434,G6398_20240216_190000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
0.0,3.0,Thraupis palmarum,0.1037,G6467_20240220_080000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
15.0,18.0,Ciccaba virgata,0.1439,G6437_20240210_020000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
18.0,21.0,Ciccaba virgata,0.1706,G6371_20240209_053000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
24.0,27.0,Zebrilus undulatus,0.2694,G6464_20240211_040000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
21.0,24.0,Nyctiphrynus ocellatus,0.1179,G6394_20240214_000000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
15.0,18.0,Bucco capensis,0.19,G6371_20240302_010000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
12.0,15.0,Zebrilus undulatus,0.104,G6437_20240213_223000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
45.0,48.0,Ciccaba virgata,0.2164,G6467_20240222_010000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
6.0,9.0,Nyctibius griseus,0.1224,G6395_20240226_013000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
21.0,24.0,Ceratopipra erythrocephala,0.1681,G6421_20240222_170000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
12.0,15.0,Myrmothera campanisona,0.1255,G6394_20240228_110000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
51.0,54.0,Crypturellus undulatus,0.4162,G6404_20240218_083000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
54.0,57.0,Orthopsittaca manilatus,0.3201,G6467_20240219_180000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
45.0,48.0,Schiffornis turdina,0.2366,G6467_20240301_123000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
15.0,18.0,Ceratopipra erythrocephala,0.2005,G6464_20240301_130000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
24.0,27.0,Neopelma chrysocephalum,0.1062,G6460_20240216_130000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
0.0,3.0,Zebrilus undulatus,0.1058,G6464_20240225_190000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
30.0,33.0,Zebrilus undulatus,0.2191,G6462_20240224_200000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
57.0,60.0,Pulsatrix perspicillata,0.1351,G6395_20240211_050000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.1763,G6464_20240214_033000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
18.0,21.0,Megascops watsonii,0.1519,G6381_20240213_000000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
0.0,3.0,Ramphastos tucanus,0.9711,G6394_20240218_143000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
18.0,21.0,Zebrilus undulatus,0.4471,G6384_20240219_010000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
51.0,54.0,Todirostrum cinereum,0.195,G6428_20240220_130000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
54.0,57.0,Lophostrix cristata,0.2826,G6395_20240218_050000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
0.0,3.0,Nothocrax urumutum,0.167,G6419_20240217_203000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
45.0,48.0,Megascops choliba,0.1475,G6428_20240214_003000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
51.0,54.0,Pulsatrix perspicillata,0.1078,G6413_20240214_050000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.1438,G6404_20240219_023000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
39.0,42.0,Tolmomyias flaviventris,0.3222,G6395_20240211_100000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
15.0,18.0,Ciccaba virgata,0.1102,G6381_20240212_013000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
39.0,42.0,Megascops choliba,0.3457,G6414_20240216_050000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
9.0,12.0,Pulsatrix perspicillata,0.1093,G6403_20240220_000000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
48.0,51.0,Megascops watsonii,0.1253,G6398_20240222_030000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
21.0,24.0,Lophotriccus vitiosus,0.1975,G6381_20240213_103000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
9.0,12.0,Ciccaba virgata,0.1122,G6406_20240226_013000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
48.0,51.0,Tinamus major,0.1593,G6437_20240224_230000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
6.0,9.0,Momotus momota,0.1572,G6469_20240217_183000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
3.0,6.0,Zebrilus undulatus,0.1119,G6462_20240225_200000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
9.0,12.0,Glaucidium brasilianum,0.1187,G6460_20240228_003000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
24.0,27.0,Pulsatrix perspicillata,0.1083,G6464_20240226_203000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
30.0,33.0,Ammodramus aurifrons,0.1132,G6384_20240212_070000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
36.0,39.0,Heliomaster longirostris,0.1784,G6408_20240216_200000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
54.0,57.0,Ciccaba virgata,0.2296,G6469_20240224_050000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
24.0,27.0,Pulsatrix perspicillata,0.1009,G6376_20240212_230000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
57.0,60.0,Ciccaba virgata,0.21,G6370_20240301_230000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
3.0,6.0,Zebrilus undulatus,0.4261,G6455_20240207_200000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
45.0,48.0,Pulsatrix perspicillata,0.1353,G6394_20240222_010000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
21.0,24.0,Nothocrax urumutum,0.1415,G6469_20240225_213000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
36.0,39.0,Steatornis caripensis,0.5239,G6468_20240215_010000.WAV,G6468,season t1,GEOPARK_PUTUMAYO_2024,0.468108,-76.32182,2024-02-07,2024-03-02
